1.6401294	7.000972
6.06474	-30.232176
-10.412613	29.292688
12.991476	-29.579027
-18.063507	-39.34922
0.8853349	6.702196
-13.316676	31.777422
-16.367239	-41.387173
14.275283	-32.619213
2.311487	7.8095927
11.867563	-29.611021
-14.704249	-38.086308
14.039768	-34.72934
54.68359	1.1303139
3.5629232	-29.401972
-30.052973	16.016954
7.571079	-35.89677
7.965255	-36.551037
-21.898941	-2.4369109
-34.97771	15.222032
-30.102495	15.8465805
-18.5354	40.88256
-16.076683	-40.83519
4.193267	5.9730616
11.749911	-29.681747
-28.779068	-1.4553015
-0.26178238	6.0659013
30.95093	31.58112
-14.5500145	28.019588
2.2279909	7.0325966
-13.428015	31.792103
-17.299425	41.176155
-15.579894	-40.896267
12.08908	-48.33905
6.09798	-49.066547
-30.403057	15.686797
-4.499453	-48.009533
-12.106255	-42.314034
-15.193118	26.384705
3.568751	4.7514195
-12.097152	-35.091885
-21.817646	-38.002472
27.991007	-7.3197556
-15.243101	27.121181
-12.300645	-42.22303
15.258259	-32.50834
30.965694	-9.587008
29.086359	-14.864253
28.22899	-4.578217
53.914467	0.5436033
-1.5039185	45.659615
-17.90932	-34.684265
-0.97215086	-28.479645
5.9356513	-29.10985
18.761211	-40.35887
4.731434	-4.5317893
24.630816	-5.546925
-32.25698	12.921718
-13.487067	-41.514202
-16.26532	-39.03864
-20.422575	-40.55175
-18.325735	-38.35078
-0.90207344	-50.426426
-15.609037	-34.08888
-2.4158983	-48.312798
-3.2846246	-43.674408
27.01672	28.736929
3.6453032	-28.249704
-24.05649	-36.90443
6.901679	-48.9596
26.797733	27.867489
28.792616	-13.865793
15.474134	-32.226265
-16.313587	29.043093
-20.303312	-0.06456263
16.564127	-42.654533
-17.813921	32.75667
-16.905788	40.76908
-32.97661	15.238432
26.782143	19.813942
12.205604	-36.761967
18.647032	-40.269184
61.89101	1.9631196
29.727177	-6.6559854
28.108498	29.99379
-23.513927	-40.10979
29.426569	29.816391
-23.389814	-38.659046
6.2514467	58.001583
8.316219	58.808125
-20.509571	-31.467644
-15.237768	-31.239712
-20.770473	-40.083885
5.3695154	57.790085
-13.064082	-36.830627
-6.2711043	-41.28872
-7.3127255	-28.965975
24.282625	-1.820718
-5.758991	-28.248327
-22.95304	-35.744167
14.04897	-37.159386
-6.503661	-26.500668
28.646013	-14.318216
29.752094	-3.4306295
-22.23609	-39.485176
-9.470071	-35.483337
21.123781	-9.091049
-20.054327	-38.553833
-9.819527	-34.91805
-16.705492	29.698065
-26.540876	-1.6558789
29.414743	-5.597058
-20.704584	-34.18085
0.4478554	-50.60518
-9.745172	-43.18229
-31.66359	15.279531
4.297114	56.116505
11.100827	-37.114464
21.597326	-8.095144
16.054083	20.625448
27.060066	-2.9032803
-18.34445	33.987232
23.718132	26.40188
-0.2564443	47.1137
4.7086177	-49.330025
-18.356691	-35.47116
14.347365	27.236753
-21.782074	-38.30439
-23.73493	-9.07154
13.830194	28.098373
-16.014433	-35.36182
5.9995337	59.244804
-3.7318242	53.763325
-2.4303777	-44.465057
29.752266	-3.345227
22.488905	-14.731408
4.864004	-17.038462
-3.5023358	-41.19738
-26.034266	0.50981456
1.9299871	-23.970133
-3.0481055	-49.242905
-29.066746	0.89695424
21.640491	-5.939805
6.7001724	-19.651485
16.98522	-42.13098
10.798918	54.105835
-12.220369	-34.78328
25.569078	25.995768
-7.6704264	-38.982895
7.387807	-49.63278
-14.862578	-28.666098
13.017765	-36.591717
5.275396	-49.827183
16.522888	-42.790867
0.58694667	32.984806
-13.571266	-28.272165
-1.2153577	4.5690355
27.524614	-6.8029037
2.5931225	-48.892773
28.281532	-6.0291414
-12.014831	-38.414154
15.311741	-40.23209
-25.915367	-39.138798
-0.37689474	-52.474583
0.020224877	-50.961
-19.166576	-22.33708
-23.596155	-40.154682
-24.487568	-38.94278
-34.89242	5.5521836
21.450079	-5.6441717
29.33815	-12.234499
6.653355	-47.86148
-10.873534	-40.765488
-6.182192	-28.294437
15.724634	55.043232
-26.492401	-36.184555
1.9471874	-23.914036
12.604675	-20.336134
12.876483	5.6673994
-19.662535	-17.905746
-9.605265	-39.20728
-2.1891792	-17.867418
-39.164886	17.90355
-11.308773	-39.07314
5.9535346	58.09671
-19.650967	-26.94305
-13.020359	-31.285795
2.4205287	-49.43042
-4.7572584	-43.09233
-17.298878	-33.15965
-0.9907536	-47.737568
-20.503181	29.155304
16.269783	48.9004
1.9484061	-44.38887
-34.148514	15.482624
32.67336	24.731209
-19.032265	40.38047
-7.339226	-11.398123
24.447496	-1.8354315
