	correlation with reference	method	corruption fraction
78	0.81418400996991	Corrupted	0.1
79	0.8171231127383444	Corrupted	0.1
80	0.7369474346050201	Corrupted	0.1
81	0.8140986444414577	Corrupted	0.1
82	0.7459808139699572	Corrupted	0.1
83	0.76601433835821	Corrupted	0.1
84	0.7978708488972795	Corrupted	0.1
85	0.7332546354401254	Corrupted	0.1
86	0.847404303872556	Corrupted	0.1
87	0.7898633621368008	Corrupted	0.1
88	0.7855622309187323	Corrupted	0.1
89	0.7150350108700391	Corrupted	0.1
90	0.7552478921292172	Corrupted	0.1
91	0.8240268847521459	Corrupted	0.1
92	0.7279871569731828	Corrupted	0.1
93	0.8287131394592088	Corrupted	0.1
94	0.7702432353008128	Corrupted	0.1
95	0.7303846888588088	Corrupted	0.1
96	0.76882114746252	Corrupted	0.1
97	0.8173431879875601	Corrupted	0.1
98	0.8288414999711758	Corrupted	0.1
99	0.8075867616148847	Corrupted	0.1
100	0.8262886074814629	Corrupted	0.1
101	0.731072529775939	Corrupted	0.1
102	0.8414624862740974	Corrupted	0.1
103	0.8105677555717354	Corrupted	0.1
104	0.7816716910235928	Corrupted	0.1
105	0.7830919085651246	Corrupted	0.1
106	0.8236673358031548	Corrupted	0.1
107	0.7816116330792073	Corrupted	0.1
108	0.781714702577378	Corrupted	0.1
109	0.8344638287126496	Corrupted	0.1
110	0.8448202174536142	Corrupted	0.1
111	0.7397096188838694	Corrupted	0.1
112	0.7939021839880352	Corrupted	0.1
113	0.799830093660828	Corrupted	0.1
114	0.8629219598343462	Corrupted	0.1
115	0.8473730107891163	Corrupted	0.1
116	0.7692482846028267	Corrupted	0.1
117	0.8070868560284757	Corrupted	0.1
118	0.8037141601320742	Corrupted	0.1
119	0.6784004948829002	Corrupted	0.1
120	0.8276576698462047	Corrupted	0.1
121	0.7989119380534764	Corrupted	0.1
122	0.7287161698958841	Corrupted	0.1
123	0.7785500659647581	Corrupted	0.1
124	0.835740456935193	Corrupted	0.1
125	0.7582780194644803	Corrupted	0.1
126	0.7410238291771978	Corrupted	0.1
127	0.8274629220267987	Corrupted	0.1
128	0.7691048788257562	Corrupted	0.1
129	0.8050924478070772	Corrupted	0.1
130	0.776825424062704	Corrupted	0.1
131	0.8310102837032559	Corrupted	0.1
132	0.761350125115466	Corrupted	0.1
133	0.7865170664883938	Corrupted	0.1
134	0.8416062844300403	Corrupted	0.1
135	0.8123232211726842	Corrupted	0.1
136	0.832528980335435	Corrupted	0.1
137	0.7792899571317029	Corrupted	0.1
138	0.7791588134285542	Corrupted	0.1
139	0.7659280662886153	Corrupted	0.1
140	0.7852235928526938	Corrupted	0.1
141	0.7688873333452168	Corrupted	0.1
142	0.8181674259115773	Corrupted	0.1
143	0.7970951682097488	Corrupted	0.1
144	0.8077006497594122	Corrupted	0.1
145	0.8191921752398155	Corrupted	0.1
146	0.8269035968074527	Corrupted	0.1
147	0.7864057154147178	Corrupted	0.1
148	0.7601884809511771	Corrupted	0.1
149	0.8016167125634048	Corrupted	0.1
150	0.796530981390509	Corrupted	0.1
151	0.8306408674064852	Corrupted	0.1
152	0.7419270600237077	Corrupted	0.1
153	0.7707284626141815	Corrupted	0.1
154	0.77630296922059	Corrupted	0.1
155	0.7690867904064732	Corrupted	0.1
156	0.7774589386941404	Corrupted	0.1
157	0.7854381449570026	Corrupted	0.1
158	0.749713008000339	Corrupted	0.1
159	0.8484523963425431	Corrupted	0.1
160	0.8593631040695228	Corrupted	0.1
161	0.7687241316405392	Corrupted	0.1
162	0.7936615473609193	Corrupted	0.1
163	0.7577504261886407	Corrupted	0.1
164	0.7678804641316939	Corrupted	0.1
165	0.8093725828934852	Corrupted	0.1
166	0.8439346743188294	Corrupted	0.1
167	0.7906963333071143	Corrupted	0.1
168	0.8687988683656489	Corrupted	0.1
169	0.7967393146206654	Corrupted	0.1
170	0.8392567068581318	Corrupted	0.1
171	0.7536523238285164	Corrupted	0.1
172	0.8054657481660537	Corrupted	0.1
173	0.8036095327774809	Corrupted	0.1
174	0.747647572220512	Corrupted	0.1
175	0.8463342897086548	Corrupted	0.1
176	0.7602594846713648	Corrupted	0.1
177	0.7903376822038671	Corrupted	0.1
178	0.7908833588557623	Corrupted	0.1
179	0.6910579207488322	Corrupted	0.1
180	0.8426188624516021	Corrupted	0.1
181	0.7738044880929308	Corrupted	0.1
182	0.797623579634634	Corrupted	0.1
183	0.7768140403227447	Corrupted	0.1
184	0.8312774632582725	Corrupted	0.1
185	0.8006906103895168	Corrupted	0.1
186	0.8303686398875667	Corrupted	0.1
187	0.8082786745400603	Corrupted	0.1
188	0.8355513603850473	Corrupted	0.1
189	0.8267529439356874	Corrupted	0.1
190	0.8118009289075342	Corrupted	0.1
191	0.7431325578149812	Corrupted	0.1
192	0.8092419006273589	Corrupted	0.1
193	0.8324850792005954	Corrupted	0.1
194	0.7865606536790678	Corrupted	0.1
195	0.8231564354398898	Corrupted	0.1
196	0.8602498089428855	Corrupted	0.1
197	0.7673083087549187	Corrupted	0.1
198	0.8466781574114614	Corrupted	0.1
199	0.8089932826542585	Corrupted	0.1
200	0.8240367097975838	Corrupted	0.1
201	0.8268862268719404	Corrupted	0.1
202	0.8450337150200744	Corrupted	0.1
203	0.83865919956695	Corrupted	0.1
204	0.7952961284592475	Corrupted	0.1
205	0.7580395625120194	Corrupted	0.1
206	0.7702726227753686	Corrupted	0.1
207	0.7793165876424081	Corrupted	0.1
208	0.7977950043175742	Corrupted	0.1
209	0.7795229240020866	Corrupted	0.1
210	0.7854516298984242	Corrupted	0.1
211	0.7353128336620334	Corrupted	0.1
212	0.7684930769488627	Corrupted	0.1
213	0.7368796115003102	Corrupted	0.1
214	0.7830938394525457	Corrupted	0.1
215	0.7990136506679624	Corrupted	0.1
216	0.7637817340976526	Corrupted	0.1
217	0.8367910528957931	Corrupted	0.1
218	0.775973521927306	Corrupted	0.1
219	0.8083513701264831	Corrupted	0.1
220	0.7690734828881158	Corrupted	0.1
221	0.8093461644084863	Corrupted	0.1
222	0.8442531940126075	Corrupted	0.1
223	0.8196852496164241	Corrupted	0.1
224	0.7889790361347744	Corrupted	0.1
225	0.76718393498893	Corrupted	0.1
226	0.7487165980114419	Corrupted	0.1
227	0.8024442443203976	Corrupted	0.1
228	0.7711287146280446	Corrupted	0.1
229	0.6610097355899188	Corrupted	0.1
230	0.8211686289828369	Corrupted	0.1
231	0.8257422426792248	Corrupted	0.1
232	0.8328491245809615	Corrupted	0.1
233	0.849025352823304	Corrupted	0.1
234	0.7618341673515066	Corrupted	0.1
235	0.8053872129997808	Corrupted	0.1
236	0.7607243393843126	Corrupted	0.1
237	0.8596770732356358	Corrupted	0.1
238	0.8060812986089463	Corrupted	0.1
239	0.8200469383702074	Corrupted	0.1
240	0.8098675460319709	Corrupted	0.1
241	0.7574423139082732	Corrupted	0.1
242	0.7941209857323003	Corrupted	0.1
243	0.8257422426792246	Corrupted	0.1
244	0.8704809498104261	Corrupted	0.1
245	0.7818913233742091	Corrupted	0.1
246	0.8046466663171694	Corrupted	0.1
247	0.8193478310390953	Corrupted	0.1
248	0.8101567468092954	Corrupted	0.1
249	0.824504197917544	Corrupted	0.1
250	0.8301662812744216	Corrupted	0.1
251	0.7623055100569552	Corrupted	0.1
252	0.7560310146828363	Corrupted	0.1
253	0.8018545555503704	Corrupted	0.1
254	0.8395623914518114	Corrupted	0.1
255	0.7816116330792072	Corrupted	0.1
256	0.8462147028786293	Corrupted	0.1
257	0.8254802430289394	Corrupted	0.1
258	0.7141809526921806	Corrupted	0.1
259	0.8242441574473897	Corrupted	0.1
260	0.8433312471189376	Corrupted	0.1
261	0.8542771705375494	Corrupted	0.1
262	0.7897953027972494	Corrupted	0.1
263	0.7897477443947967	Corrupted	0.1
264	0.8487671350735213	Corrupted	0.1
265	0.8226363797843194	Corrupted	0.1
266	0.815314524922806	Corrupted	0.1
267	0.7747156879829483	Corrupted	0.1
268	0.8423612341594782	Corrupted	0.1
269	0.800935047148957	Corrupted	0.1
270	0.7903892490558447	Corrupted	0.1
271	0.7768286860613138	Corrupted	0.1
272	0.7883230848157153	Corrupted	0.1
273	0.8440944771680792	Corrupted	0.1
274	0.7531984569836486	Corrupted	0.1
275	0.7840837853175726	Corrupted	0.1
276	0.7245562722929287	Corrupted	0.1
277	0.7796167073331549	Corrupted	0.1
278	0.8062353980759707	Corrupted	0.1
279	0.7606906761413833	Corrupted	0.1
280	0.7850917274647243	Corrupted	0.1
281	0.786564679543238	Corrupted	0.1
282	0.7863667452995943	Corrupted	0.1
283	0.8262032832273103	Corrupted	0.1
284	0.7871476745825308	Corrupted	0.1
285	0.8220134884857151	Corrupted	0.1
286	0.7435905528612546	Corrupted	0.1
287	0.762826315388107	Corrupted	0.1
288	0.7794941949687806	Corrupted	0.1
289	0.7935082692268327	Corrupted	0.1
290	0.8455745552984115	Corrupted	0.1
291	0.803020231312776	Corrupted	0.1
292	0.824515796802005	Corrupted	0.1
293	0.8342844812102687	Corrupted	0.1
294	0.7772764747944183	Corrupted	0.1
295	0.7623412081555545	Corrupted	0.1
296	0.7534718541774125	Corrupted	0.1
297	0.7726165144995077	Corrupted	0.1
298	0.7664692826138377	Corrupted	0.1
299	0.8143584421693417	Corrupted	0.1
300	0.8068911353058393	scImpute	0.1
301	0.8508276532486642	scImpute	0.1
302	0.8914919261948439	scImpute	0.1
303	0.8915743356867383	scImpute	0.1
304	0.8679166373756662	scImpute	0.1
305	0.8344770570112229	scImpute	0.1
306	0.8877712646055372	scImpute	0.1
307	0.8563317027562223	scImpute	0.1
308	0.8402425908281639	scImpute	0.1
309	0.8215161210179448	scImpute	0.1
310	0.8789332975487354	scImpute	0.1
311	0.8408343366244123	scImpute	0.1
312	0.8729450913174779	scImpute	0.1
313	0.8902378605239006	scImpute	0.1
314	0.780882528688189	scImpute	0.1
315	0.8494867263129535	scImpute	0.1
316	0.8586853075273367	scImpute	0.1
317	0.8712295018440307	scImpute	0.1
318	0.8390183367816112	scImpute	0.1
319	0.8988449303362465	scImpute	0.1
320	0.9007957233659591	scImpute	0.1
321	0.8644169729511713	scImpute	0.1
322	0.9178874889149742	scImpute	0.1
323	0.8522982236951911	scImpute	0.1
324	0.8692510209845988	scImpute	0.1
325	0.8320124226591833	scImpute	0.1
326	0.8742261850902878	scImpute	0.1
327	0.824380910548723	scImpute	0.1
328	0.8973721180756541	scImpute	0.1
329	0.8232966796133391	scImpute	0.1
330	0.8683219716315674	scImpute	0.1
331	0.7820959074639319	scImpute	0.1
332	0.9306917942201018	scImpute	0.1
333	0.8703623945379737	scImpute	0.1
334	0.8414766609399578	scImpute	0.1
335	0.8357244205338906	scImpute	0.1
336	0.8739411848546048	scImpute	0.1
337	0.8555772115854509	scImpute	0.1
338	0.7965442826770633	scImpute	0.1
339	0.8279953869602423	scImpute	0.1
340	0.8341287805427275	scImpute	0.1
341	0.8691111588947666	scImpute	0.1
342	0.8924338492293931	scImpute	0.1
343	0.8874389354492914	scImpute	0.1
344	0.8002067325943748	scImpute	0.1
345	0.8473077945529867	scImpute	0.1
346	0.8320533622319131	scImpute	0.1
347	0.8632149731202965	scImpute	0.1
348	0.8093628585722651	scImpute	0.1
349	0.8829174338547534	scImpute	0.1
350	0.8402279921476048	scImpute	0.1
351	0.8691572057111417	scImpute	0.1
352	0.8806100852125478	scImpute	0.1
353	0.8777468271028895	scImpute	0.1
354	0.8956211747706584	scImpute	0.1
355	0.8438896634815709	scImpute	0.1
356	0.8700434790616692	scImpute	0.1
357	0.8417917278409977	scImpute	0.1
358	0.8632824944362687	scImpute	0.1
359	0.8862608402224833	scImpute	0.1
360	0.8276605012999386	scImpute	0.1
361	0.8355735111464553	scImpute	0.1
362	0.845383965430544	scImpute	0.1
363	0.8651331108599061	scImpute	0.1
364	0.8584662625641559	scImpute	0.1
365	0.8561661901088847	scImpute	0.1
366	0.8765214115447466	scImpute	0.1
367	0.9198477160968807	scImpute	0.1
368	0.847319857011587	scImpute	0.1
369	0.8750422922979559	scImpute	0.1
370	0.8517633645638181	scImpute	0.1
371	0.8494163728920795	scImpute	0.1
372	0.875240327396028	scImpute	0.1
373	0.8680168927847391	scImpute	0.1
374	0.8922497222040136	scImpute	0.1
375	0.8341858881378814	scImpute	0.1
376	0.8118167129788652	scImpute	0.1
377	0.8509109326503324	scImpute	0.1
378	0.884275170893936	scImpute	0.1
379	0.9122213715355117	scImpute	0.1
380	0.8241376321724493	scImpute	0.1
381	0.8623924542872169	scImpute	0.1
382	0.8456813597869868	scImpute	0.1
383	0.8196973607112487	scImpute	0.1
384	0.8545072739983013	scImpute	0.1
385	0.8134639019489739	scImpute	0.1
386	0.8569248471375193	scImpute	0.1
387	0.8573785796900172	scImpute	0.1
388	0.8593317300432106	scImpute	0.1
389	0.8158598952612582	scImpute	0.1
390	0.8412896408079712	scImpute	0.1
391	0.8617104353988527	scImpute	0.1
392	0.8423797844589069	scImpute	0.1
393	0.8568115322281902	scImpute	0.1
394	0.8670882946536037	scImpute	0.1
395	0.7941704172641407	scImpute	0.1
396	0.8565734323476523	scImpute	0.1
397	0.91227532592991	scImpute	0.1
398	0.8823343106104575	scImpute	0.1
399	0.8472009514078416	scImpute	0.1
400	0.8742262754362508	scImpute	0.1
401	0.8181751676161367	scImpute	0.1
402	0.8801268276093481	scImpute	0.1
403	0.8590650141000081	scImpute	0.1
404	0.8688601327557631	scImpute	0.1
405	0.8655244666869107	scImpute	0.1
406	0.8638744492352893	scImpute	0.1
407	0.8670488326065905	scImpute	0.1
408	0.8490932916181331	scImpute	0.1
409	0.8684403514552842	scImpute	0.1
410	0.8749398471879932	scImpute	0.1
411	0.8114791220653014	scImpute	0.1
412	0.848444553398489	scImpute	0.1
413	0.8497827742183109	scImpute	0.1
414	0.8848200436506934	scImpute	0.1
415	0.8863523034083576	scImpute	0.1
416	0.8168199427744397	scImpute	0.1
417	0.8481189455551107	scImpute	0.1
418	0.8519890526343312	scImpute	0.1
419	0.7868249436989485	scImpute	0.1
420	0.8871966160614054	scImpute	0.1
421	0.8941961680419471	scImpute	0.1
422	0.8262382960871958	scImpute	0.1
423	0.87280321216433	scImpute	0.1
424	0.8951695216746111	scImpute	0.1
425	0.8312430188121116	scImpute	0.1
426	0.8479413955642624	scImpute	0.1
427	0.8849073142669376	scImpute	0.1
428	0.847048229460205	scImpute	0.1
429	0.873131470210801	scImpute	0.1
430	0.8486366792221414	scImpute	0.1
431	0.9122813387241373	scImpute	0.1
432	0.8249986074982952	scImpute	0.1
433	0.8708255787339223	scImpute	0.1
434	0.8987613226082458	scImpute	0.1
435	0.859685888666151	scImpute	0.1
436	0.8830824767362856	scImpute	0.1
437	0.84242484834081	scImpute	0.1
438	0.817374775276714	scImpute	0.1
439	0.8258988277334108	scImpute	0.1
440	0.8474252123141791	scImpute	0.1
441	0.8352178401873528	scImpute	0.1
442	0.886699357150929	scImpute	0.1
443	0.8365027978819598	scImpute	0.1
444	0.8480532607746651	scImpute	0.1
445	0.887749174009833	scImpute	0.1
446	0.8970240321875925	scImpute	0.1
447	0.8530358608896472	scImpute	0.1
448	0.8560972057805102	scImpute	0.1
449	0.8532203482409094	scImpute	0.1
450	0.8692514663138131	scImpute	0.1
451	0.8862632585300523	scImpute	0.1
452	0.7985969740970252	scImpute	0.1
453	0.8235681583766152	scImpute	0.1
454	0.8320085789628876	scImpute	0.1
455	0.8677664538142664	scImpute	0.1
456	0.8410226526476201	scImpute	0.1
457	0.8511276280789225	scImpute	0.1
458	0.8232340608677622	scImpute	0.1
459	0.8888818494388362	scImpute	0.1
460	0.8980706701707641	scImpute	0.1
461	0.8247536784616029	scImpute	0.1
462	0.8579041692525099	scImpute	0.1
463	0.8602027527005685	scImpute	0.1
464	0.8388935151208065	scImpute	0.1
465	0.8984635826619719	scImpute	0.1
466	0.8913532092750234	scImpute	0.1
467	0.861249793829403	scImpute	0.1
468	0.8970010045528367	scImpute	0.1
469	0.8554665445183307	scImpute	0.1
470	0.8773519325489151	scImpute	0.1
471	0.820377824386448	scImpute	0.1
472	0.8560036100130223	scImpute	0.1
473	0.8808514945455568	scImpute	0.1
474	0.8222775371560257	scImpute	0.1
475	0.8934414471276176	scImpute	0.1
476	0.8569744801646813	scImpute	0.1
477	0.8485911036644419	scImpute	0.1
478	0.8650061627734545	scImpute	0.1
479	0.820754688889941	scImpute	0.1
480	0.8903112478038524	scImpute	0.1
481	0.8245753253626814	scImpute	0.1
482	0.8586099531540526	scImpute	0.1
483	0.869748877566156	scImpute	0.1
484	0.8781341662927847	scImpute	0.1
485	0.8496666595231015	scImpute	0.1
486	0.8629275458136677	scImpute	0.1
487	0.8609725415090583	scImpute	0.1
488	0.8933682475620991	scImpute	0.1
489	0.8807032152463808	scImpute	0.1
490	0.8678655774440838	scImpute	0.1
491	0.8081205414993263	scImpute	0.1
492	0.8806946713736304	scImpute	0.1
493	0.8825692166060457	scImpute	0.1
494	0.8950948346366687	scImpute	0.1
495	0.8540479999572752	scImpute	0.1
496	0.8965309567555566	scImpute	0.1
497	0.8651944699488399	scImpute	0.1
498	0.8943017331582337	scImpute	0.1
499	0.8777312724065416	scImpute	0.1
500	0.8746141466545815	scImpute	0.1
501	0.8847881602255941	scImpute	0.1
502	0.861804563402214	scImpute	0.1
503	0.8678209330600832	scImpute	0.1
504	0.8760948087555724	scImpute	0.1
505	0.8561365768414666	scImpute	0.1
506	0.8373372712519777	scImpute	0.1
507	0.8641370899707066	scImpute	0.1
508	0.8771169063068931	scImpute	0.1
509	0.8694837887982977	scImpute	0.1
510	0.8548842319893947	scImpute	0.1
511	0.808542008748888	scImpute	0.1
512	0.826606701934199	scImpute	0.1
513	0.8204379861693406	scImpute	0.1
514	0.8353093742440305	scImpute	0.1
515	0.8930696637302391	scImpute	0.1
516	0.8704850974198366	scImpute	0.1
517	0.8838510460520089	scImpute	0.1
518	0.8541889703619849	scImpute	0.1
519	0.8634592025956178	scImpute	0.1
520	0.8176137360255065	scImpute	0.1
521	0.8750553250484158	scImpute	0.1
522	0.8980598356689685	scImpute	0.1
523	0.8564169363554561	scImpute	0.1
524	0.8284373039314579	scImpute	0.1
525	0.8312987256583755	scImpute	0.1
526	0.86247363137007	scImpute	0.1
527	0.8750110974674409	scImpute	0.1
528	0.8746144486490103	scImpute	0.1
529	0.7886143317508698	scImpute	0.1
530	0.8670665975539845	scImpute	0.1
531	0.8546710167411682	scImpute	0.1
532	0.8878657543941524	scImpute	0.1
533	0.8869021742239769	scImpute	0.1
534	0.822728999572473	scImpute	0.1
535	0.8442548612375864	scImpute	0.1
536	0.823429989917795	scImpute	0.1
537	0.8956397428179649	scImpute	0.1
538	0.8821991947932816	scImpute	0.1
539	0.8605122121961639	scImpute	0.1
540	0.8722988344908643	scImpute	0.1
541	0.8430615419786843	scImpute	0.1
542	0.8610026786484875	scImpute	0.1
543	0.8763297393634695	scImpute	0.1
544	0.915197199601424	scImpute	0.1
545	0.8380599482407344	scImpute	0.1
546	0.8701190792483563	scImpute	0.1
547	0.8559275343130851	scImpute	0.1
548	0.8288822378415993	scImpute	0.1
549	0.8821129585452279	scImpute	0.1
550	0.8296221336569967	scImpute	0.1
551	0.80716058197702	scImpute	0.1
552	0.8327764819150567	scImpute	0.1
553	0.8853487767074467	scImpute	0.1
554	0.8690347891134994	scImpute	0.1
555	0.8637774361523671	scImpute	0.1
556	0.8750187463231827	scImpute	0.1
557	0.874082453768701	scImpute	0.1
558	0.8183974435812662	scImpute	0.1
559	0.8877899621281343	scImpute	0.1
560	0.8742045919520105	scImpute	0.1
561	0.89305651478321	scImpute	0.1
562	0.8384286705503506	scImpute	0.1
563	0.832337384749923	scImpute	0.1
564	0.885013210967111	scImpute	0.1
565	0.8985912517042421	scImpute	0.1
566	0.8942095412730223	scImpute	0.1
567	0.8388028621115677	scImpute	0.1
568	0.8956631175633432	scImpute	0.1
569	0.8607751170811501	scImpute	0.1
570	0.8822011487808754	scImpute	0.1
571	0.8949922603746724	scImpute	0.1
572	0.8582074040729304	scImpute	0.1
573	0.8980439999988178	scImpute	0.1
574	0.8061763739313212	scImpute	0.1
575	0.8520139944419056	scImpute	0.1
576	0.7861159033445901	scImpute	0.1
577	0.8458642530430281	scImpute	0.1
578	0.864184539797614	scImpute	0.1
579	0.852136769484761	scImpute	0.1
580	0.8497493855242659	scImpute	0.1
581	0.846832297224822	scImpute	0.1
582	0.8451970924844516	scImpute	0.1
583	0.8882121919347279	scImpute	0.1
584	0.8677175302568427	scImpute	0.1
585	0.8817306635471726	scImpute	0.1
586	0.8612345339423908	scImpute	0.1
587	0.8236517921019328	scImpute	0.1
588	0.8312580666648889	scImpute	0.1
589	0.897204567515832	scImpute	0.1
590	0.8906867160304214	scImpute	0.1
591	0.8552027782829571	scImpute	0.1
592	0.8829432424538007	scImpute	0.1
593	0.8920946461087085	scImpute	0.1
594	0.8194250974280127	scImpute	0.1
595	0.8594155745360762	scImpute	0.1
596	0.8243914787078883	scImpute	0.1
597	0.8500748879957143	scImpute	0.1
598	0.8516623478467693	scImpute	0.1
599	0.8616316825480077	scImpute	0.1
600	0.8691675011585135	SAVER	0.1
601	0.8953424411364865	SAVER	0.1
602	0.9358357564724337	SAVER	0.1
603	0.9197175210149282	SAVER	0.1
604	0.9124390484492432	SAVER	0.1
605	0.9022724979007938	SAVER	0.1
606	0.91370058970692	SAVER	0.1
607	0.9231909930197888	SAVER	0.1
608	0.9066658209181885	SAVER	0.1
609	0.8947518466688617	SAVER	0.1
610	0.9053135971445456	SAVER	0.1
611	0.9019871008190484	SAVER	0.1
612	0.8869189973491495	SAVER	0.1
613	0.9203440908277319	SAVER	0.1
614	0.8795038219537354	SAVER	0.1
615	0.9127589224283594	SAVER	0.1
616	0.9096655462387365	SAVER	0.1
617	0.935013861995791	SAVER	0.1
618	0.9079118652987753	SAVER	0.1
619	0.9192346256133415	SAVER	0.1
620	0.9225114906763551	SAVER	0.1
621	0.8924176088683663	SAVER	0.1
622	0.9244187206957859	SAVER	0.1
623	0.9061662410025447	SAVER	0.1
624	0.9218275775188046	SAVER	0.1
625	0.8925975612585628	SAVER	0.1
626	0.9239910254771715	SAVER	0.1
627	0.8874370062551807	SAVER	0.1
628	0.9221233599147639	SAVER	0.1
629	0.9050056376029846	SAVER	0.1
630	0.9166239015258382	SAVER	0.1
631	0.8861099352005807	SAVER	0.1
632	0.9351523803114732	SAVER	0.1
633	0.9164794839982899	SAVER	0.1
634	0.8870741554544902	SAVER	0.1
635	0.9026794897752419	SAVER	0.1
636	0.9152360757539155	SAVER	0.1
637	0.9068060288751864	SAVER	0.1
638	0.9065279403010856	SAVER	0.1
639	0.917166005617935	SAVER	0.1
640	0.900540039241348	SAVER	0.1
641	0.9084561009130576	SAVER	0.1
642	0.9306455951462032	SAVER	0.1
643	0.9147047556529376	SAVER	0.1
644	0.8789163221782377	SAVER	0.1
645	0.8885418512992165	SAVER	0.1
646	0.9144370262571201	SAVER	0.1
647	0.907307800608144	SAVER	0.1
648	0.8873582843427635	SAVER	0.1
649	0.9074553836021491	SAVER	0.1
650	0.8926852935382649	SAVER	0.1
651	0.9120663256458734	SAVER	0.1
652	0.9282816435213863	SAVER	0.1
653	0.9239204544223258	SAVER	0.1
654	0.9211296817945809	SAVER	0.1
655	0.9117825044852762	SAVER	0.1
656	0.9168730089055566	SAVER	0.1
657	0.9091308955736185	SAVER	0.1
658	0.9045061342345673	SAVER	0.1
659	0.9207291545692873	SAVER	0.1
660	0.8804371663598352	SAVER	0.1
661	0.8971520934823353	SAVER	0.1
662	0.895502760600069	SAVER	0.1
663	0.8972238101598367	SAVER	0.1
664	0.922148559553378	SAVER	0.1
665	0.8960792130055285	SAVER	0.1
666	0.9161545267396289	SAVER	0.1
667	0.9301454094515376	SAVER	0.1
668	0.9211627111839016	SAVER	0.1
669	0.9141999951907973	SAVER	0.1
670	0.9184568989997471	SAVER	0.1
671	0.9071088200176626	SAVER	0.1
672	0.9381394953088844	SAVER	0.1
673	0.9050448651996792	SAVER	0.1
674	0.9194606833350145	SAVER	0.1
675	0.8804896816638615	SAVER	0.1
676	0.8787654574798931	SAVER	0.1
677	0.9100500723493042	SAVER	0.1
678	0.9099976831208981	SAVER	0.1
679	0.9204910985763042	SAVER	0.1
680	0.9071896892964111	SAVER	0.1
681	0.9070053449033957	SAVER	0.1
682	0.892353322608321	SAVER	0.1
683	0.8924412363158339	SAVER	0.1
684	0.9057094225892541	SAVER	0.1
685	0.8744384893175858	SAVER	0.1
686	0.9153311471608498	SAVER	0.1
